smiles,class_label,pPot_diff,target_pair,cid
O=C(Nc1cc(-c2cccc(O)c2)cc2[nH]ncc12)C1CC1,0,0.3000000000000007,O00329_P48736,1119
O=c1cc(N2CCOCC2)oc2c(-c3ccc(C(F)(F)F)cc3)csc12,0,0.71,O00329_P48736,129
COCCS(=O)(=O)Nc1cc(-c2cc3c(c(OCC(C)N4CCC(C(C)(C)O)CC4)c2)COC3)cnc1OC,1,2.7700000000000005,O00329_P48736,1120
CC(NC(=O)c1cncc2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,0,0.03000000000000025,O00329_P48736,131
CC(C)n1ncnc1-c1nc2c(s1)CCOc1ccccc1-2,0,0.05999999999999872,O00329_P48736,132
Cc1cc(NC(=O)CCNC(=O)Nc2nc(C)c(-c3ccc(-n4cccn4)cc3)s2)no1,1,2.41,O00329_P48736,1121
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1,0,0.9999999999999991,O00329_P48736,1122
COc1ncc(-c2cc3c(c(OCCN4CCC(C(C)(C)O)CC4)c2)COC3)cc1NS(C)(=O)=O,1,4.0,O00329_P48736,133
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(Cl)c2c(=O)n1CCc1noc(C(C)(C)C)n1,0,0.0,O00329_P48736,1123
Cc1nc2c(-c3cnc[nH]3)cc(N3CCOCC3)nn2c1Nc1cccc2c1CNCC2,1,2.660000000000001,O00329_P48736,1124
CCC(Nc1nc(N)nc(N)c1C#N)c1nc2cccc(Cl)c2c(=O)n1CCCCC#N,1,2.030000000000001,O00329_P48736,1125
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C=Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,0,0.009999999999999787,O00329_P48736,136
CC(Nc1ncnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1,1,2.380000000000001,O00329_P48736,1126
Cc1cc(-c2cc(-c3cc(S(=O)(=O)NOC4CC(O)C4)ccc3C)cnc2N)on1,0,0.7999999999999998,O00329_P48736,1127
Cc1nc2c(N)cc(N3CCOCC3)nn2c1Nc1cccc(C(F)(F)F)c1C1CCNCC1,1,2.49,O00329_P48736,1128
COc1ncc(-c2cc3c(c(OCCN4CCC(C(C)(C)O)CC4)c2)COC3)cc1NS(=O)(=O)CC#N,0,0.2999999999999998,O00329_P48736,1129
CC1(C)CN(c2cc(=O)n3ccn(Cc4cccc(Cl)c4Cl)c3n2)CCO1,0,0.7999999999999998,O00329_P48736,137
Cc1ccc(-n2c(=O)n(C)c3cnc4ccc(-c5ccncc5)cc4c32)cc1,0,1.0,O00329_P48736,139
CC(C)(C)c1ncc2c(n1)-c1sc(NC(=O)N3CCC4CC43C(N)=O)nc1CC2,0,0.5700000000000003,O00329_P48736,1130
COc1ncc(N2CCc3ncnc(OC4CCN(C(=O)C5CCOCC5)C4)c3C2)cc1C,1,2.3000000000000007,O00329_P48736,1131
Nc1ncc(-c2cc(N3CCOC(c4ccccc4)C3)nc(N3CCOCC3)n2)c(C(F)(F)F)n1,0,0.1900000000000004,O00329_P48736,141
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2cncnc21,0,0.020000000000000462,O00329_P48736,143
CCC(Nc1ccc2c(c1)OCCn1cc(N3C(=O)OCC3C(F)F)nc1-2)C(N)=O,0,0.0,O00329_P48736,144
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)NCCN(C)C)cc2ncc(N3CCOCC3)nc12,0,0.79,O00329_P48736,146
CC(Nc1ncnc2[nH]cnc12)c1cc2ncc(Cl)n2nc1-c1cccc(F)c1,1,2.0299999999999994,O00329_P48736,1132
Cc1ccc(S(=O)(=O)NCC(C)(C)O)cc1-c1cnc(N)c(-c2ccn(C)c2)c1,0,0.7800000000000002,O00329_P48736,1133
COc1ncc(-c2cc3c(c(NC(=O)CC4CCOCC4)c2)COC3)cc1NS(C)(=O)=O,0,0.5999999999999996,O00329_P48736,1134
COc1ccc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1,0,0.4499999999999993,O00329_P48736,147
COc1ncc(C2=CCOCC2)cc1S(=O)(=O)Nc1cncc(-c2ccc(CN3CCN(C(C)C)CC3)nc2)c1,1,2.2,O00329_P48736,1135
CN(C)c1ccc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,0,0.1299999999999999,O00329_P48736,1136
CC(Nc1ncnc(N)c1C#N)c1cc2ncc(Cl)n2nc1-c1cccc(Cl)c1,1,2.2199999999999998,O00329_P48736,1137
Cc1noc(-c2cc(-c3cc(S(=O)(=O)NCC4CCCO4)ccc3C)cnc2N)n1,0,0.9400000000000004,O00329_P48736,1138
CC1COCCN1c1nc(-c2cnc(N)cc2C(F)F)nc(N2C(C)COCC2C)n1,0,0.41000000000000014,O00329_P48736,1139
Cc1c(-c2ccccn2)nc2cc(F)ccc2c1N1CC(C)(C)c2ccc(-c3ccncc3)cc21,0,0.8500000000000005,O00329_P48736,1140
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3ccncc3)c2c(=O)n1-c1ccccc1,0,0.3200000000000003,O00329_P48736,150
CC(=O)Nc1nc(C)c(-c2ccc(S(N)(=O)=O)cc2)s1,0,0.28000000000000025,O00329_P48736,151
Cc1ncc(C#Cc2cccc3cc(C(C)NC(=O)c4c(N)nn5cccnc45)n(-c4ccccc4)c(=O)c23)s1,0,0.009999999999999787,O00329_P48736,155
Cc1nncn1C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,1,2.0,O00329_P48736,1141
